creation_date,last_activity_date
2015-11-07 07:58:50.997 UTC,2015-11-07 08:05:12.270 UTC
2015-09-27 12:18:33.240 UTC,2015-09-27 12:24:37.220 UTC
2015-04-22 14:38:22.267 UTC,2015-04-22 15:11:29.090 UTC
2015-12-15 06:34:18.943 UTC,2015-12-15 07:02:57.060 UTC
2015-11-15 19:38:23.070 UTC,2015-11-15 19:43:48.517 UTC
2015-02-27 02:00:50.457 UTC,2015-02-27 02:25:29.633 UTC
2015-01-07 18:14:45.327 UTC,2015-01-07 18:30:38.927 UTC
2015-02-11 09:29:00.107 UTC,2015-02-13 10:06:52.370 UTC
2015-09-14 03:25:38.330 UTC,2015-09-14 03:27:37.083 UTC
2015-05-20 17:14:27.390 UTC,2015-05-20 17:43:42.210 UTC
2015-11-29 14:17:40.403 UTC,2015-11-29 14:22:51.403 UTC
2015-02-09 22:24:00.050 UTC,2015-02-09 22:50:06.870 UTC
2015-09-30 15:13:39.543 UTC,2015-09-30 21:22:33.873 UTC
2015-06-09 22:36:19.947 UTC,2015-06-10 17:24:40.880 UTC
2015-10-26 16:03:25.197 UTC,2015-10-26 16:18:23.920 UTC
2015-09-30 13:00:52.937 UTC,2015-12-25 01:16:12.013 UTC
2015-04-23 11:57:21.577 UTC,2015-05-27 09:30:12.873 UTC
2015-02-26 07:21:38.100 UTC,2015-02-26 07:25:12.187 UTC
2015-05-02 19:16:13.920 UTC,2016-01-10 15:06:41.523 UTC
2015-01-15 16:04:01.680 UTC,2015-01-16 16:10:26.050 UTC
2015-08-11 13:51:27.047 UTC,2015-08-11 14:08:16.550 UTC
2015-02-10 09:47:41.193 UTC,2015-02-10 09:48:34.793 UTC
2015-04-13 03:14:51.947 UTC,2016-06-11 08:22:03.410 UTC
2015-01-06 21:43:56.067 UTC,2015-02-09 00:04:46.233 UTC
2015-03-12 07:20:47.463 UTC,2015-03-12 07:26:01.177 UTC
2015-08-03 19:14:34.403 UTC,2015-08-03 19:37:18.387 UTC
2015-09-01 10:43:22.400 UTC,2015-09-01 11:00:09.120 UTC
2015-05-21 23:07:05.193 UTC,2015-05-21 23:51:27.730 UTC
2015-08-11 01:55:30.987 UTC,2015-08-12 20:54:09.813 UTC
2015-06-16 23:28:30.450 UTC,2015-06-17 14:21:30.223 UTC
2015-04-27 12:18:11.993 UTC,2015-04-27 12:23:42.240 UTC
2015-06-21 17:06:30.697 UTC,2015-06-21 17:13:09.560 UTC
2015-08-25 14:07:14.237 UTC,2015-08-25 14:38:24.483 UTC
2015-03-25 21:24:41.653 UTC,2015-03-26 15:17:40.077 UTC
2015-08-11 15:09:04.927 UTC,2015-08-11 17:28:38.907 UTC
2015-05-19 09:06:11.247 UTC,2015-05-19 09:11:58.733 UTC
2015-06-17 14:02:31.927 UTC,2015-07-23 10:23:45.727 UTC
2015-07-24 16:58:48.543 UTC,2015-07-24 17:05:03.380 UTC
2015-10-07 03:30:25.277 UTC,2015-10-07 03:34:29.570 UTC
2015-12-26 13:17:35.363 UTC,2015-12-26 13:25:58.940 UTC
2015-11-18 18:17:54.743 UTC,2015-11-18 20:41:58.303 UTC
2015-12-16 14:27:33.973 UTC,2015-12-16 15:29:44.740 UTC
2015-10-24 15:49:04.810 UTC,2015-10-24 15:56:07.220 UTC
2015-11-24 13:21:01.650 UTC,2015-11-24 13:26:23.200 UTC
2015-04-19 04:16:57.563 UTC,2015-04-19 07:09:21.540 UTC
2015-03-31 17:55:09.023 UTC,2015-03-31 17:55:50.740 UTC
2015-11-16 23:55:29.940 UTC,2015-11-17 00:17:43.873 UTC
2015-01-20 11:11:57.330 UTC,2015-01-20 11:20:18.790 UTC
2015-11-12 13:29:24.717 UTC,2015-11-12 14:30:49.190 UTC
2015-11-16 12:49:13.420 UTC,2015-11-16 13:03:35.500 UTC
2015-09-29 23:31:50.753 UTC,2016-01-14 12:30:27.333 UTC
2015-05-25 15:13:15.443 UTC,2015-05-25 15:18:58.640 UTC
2015-02-04 16:32:01.640 UTC,2015-02-04 16:37:15.447 UTC
2015-06-18 07:53:43.903 UTC,2015-06-18 08:05:49.097 UTC
2015-12-04 08:45:37.093 UTC,2015-12-04 08:50:52.543 UTC
2015-11-23 02:48:42.270 UTC,2016-02-28 21:02:58.880 UTC
2015-01-02 08:12:53.133 UTC,2015-01-02 09:19:08.837 UTC
2015-01-03 12:50:22.180 UTC,2015-01-03 16:09:50.533 UTC
2015-07-30 10:19:36.183 UTC,2015-07-30 11:12:02.183 UTC
2015-02-10 17:51:46.297 UTC,2015-02-10 18:28:10.840 UTC
2015-02-26 03:59:22.880 UTC,2015-02-26 08:22:21.737 UTC
2015-04-03 18:34:45.967 UTC,2015-04-03 18:40:52.993 UTC
2015-03-13 23:05:03.503 UTC,2015-03-15 02:23:40.293 UTC
2015-09-04 18:45:25.027 UTC,2015-09-04 19:01:10.640 UTC
2015-07-27 17:10:16.400 UTC,2015-07-28 09:04:41.690 UTC
2015-04-13 13:17:14.243 UTC,2015-04-13 13:22:56.577 UTC
2015-05-21 22:44:11.573 UTC,2015-05-21 22:59:51.237 UTC
2015-09-13 04:09:00.843 UTC,2015-09-13 04:58:55.800 UTC
2015-09-30 16:21:32.460 UTC,2015-09-30 16:33:37.463 UTC
2015-05-15 02:04:08.837 UTC,2015-05-16 15:39:40.663 UTC
2015-09-21 14:51:14.327 UTC,2015-09-21 15:01:29.667 UTC
2015-12-13 22:57:44.463 UTC,2015-12-19 20:35:23.340 UTC
2015-12-10 14:10:59.843 UTC,2015-12-10 14:18:10.510 UTC
2015-01-27 11:21:21.673 UTC,2015-01-27 13:44:48.950 UTC
2015-04-03 08:40:14.910 UTC,2015-04-03 08:45:32.520 UTC
2015-08-12 19:08:03.053 UTC,2015-08-20 12:25:26.090 UTC
2015-02-01 09:01:40.417 UTC,2015-10-13 05:13:34.333 UTC
2015-03-18 19:48:35.777 UTC,2015-07-28 15:45:30.613 UTC
2015-08-28 14:28:16.470 UTC,2015-09-01 14:22:33.423 UTC
2015-06-03 11:45:45.757 UTC,2015-06-04 12:07:33.050 UTC
2015-07-06 12:19:32.897 UTC,2016-03-11 08:49:46.437 UTC
2015-10-22 04:38:51.677 UTC,2015-10-22 04:55:38.727 UTC
2015-04-02 10:47:03.753 UTC,2015-04-02 10:59:50.833 UTC
2015-05-11 14:27:04.490 UTC,2015-05-11 14:32:14.793 UTC
2015-12-25 00:07:52.263 UTC,2015-12-25 00:17:16.777 UTC
2015-08-05 04:54:01.897 UTC,2015-08-05 05:01:23.833 UTC
2015-10-13 08:57:46.847 UTC,2015-10-13 09:47:41.167 UTC
2015-07-02 00:49:06.283 UTC,2015-07-02 00:53:55.193 UTC
2015-12-17 06:57:31.543 UTC,2015-12-17 07:04:57.263 UTC
2015-08-31 01:03:48.687 UTC,2015-08-31 01:09:05.753 UTC
2015-02-13 06:49:01.547 UTC,2015-02-13 07:24:09.937 UTC
2015-07-07 05:04:23.183 UTC,2015-07-07 05:40:16.623 UTC
2015-04-08 06:03:49.587 UTC,2015-08-17 12:07:32.500 UTC
2015-11-04 13:38:57.787 UTC,2015-11-04 13:46:16.940 UTC
2015-01-14 08:21:38.810 UTC,2015-01-14 08:32:56.547 UTC
2015-10-01 14:14:02.443 UTC,2015-10-01 14:19:30.523 UTC
2015-01-13 14:59:22.400 UTC,2015-01-13 15:33:27.990 UTC
2015-08-25 20:52:42.397 UTC,2015-08-26 06:41:37.477 UTC
2015-07-17 12:49:00.283 UTC,2015-07-18 09:30:54.623 UTC
2015-04-17 16:19:19.857 UTC,2015-04-18 09:09:37.207 UTC
2015-07-17 17:42:28.553 UTC,2015-07-17 17:54:33.507 UTC
2015-06-11 15:21:25.790 UTC,2015-06-11 15:58:13.643 UTC
2015-05-30 19:22:41.877 UTC,2015-05-30 19:27:55.167 UTC
2015-09-17 19:48:58.930 UTC,2015-09-17 19:56:14.607 UTC
2015-01-22 07:41:08.217 UTC,2015-12-01 07:51:09.713 UTC
2015-12-17 21:24:56.783 UTC,2015-12-18 01:20:52.813 UTC
2015-05-22 13:42:06.613 UTC,2015-05-22 13:47:54.657 UTC
2015-04-22 09:25:52.570 UTC,2015-04-22 09:38:23.427 UTC
2015-09-18 03:34:19.207 UTC,2015-09-18 03:53:54.070 UTC
2015-12-03 09:22:18.627 UTC,2015-12-03 10:08:12.740 UTC
2015-11-13 19:55:03.887 UTC,2015-11-13 20:52:40.053 UTC
2015-01-14 10:14:04.967 UTC,2015-01-14 10:21:59.633 UTC
2015-12-16 17:06:55.130 UTC,2015-12-17 02:17:51.223 UTC
2015-08-25 00:36:38.583 UTC,2015-09-15 15:30:06.250 UTC
2015-12-07 18:06:16.423 UTC,2015-12-07 18:32:03.350 UTC
2015-07-01 09:37:02.980 UTC,2015-07-01 15:33:27.023 UTC
2015-12-20 09:47:53.380 UTC,2015-12-20 15:04:15.557 UTC
2015-06-29 15:22:29.167 UTC,2015-06-29 15:26:36.697 UTC
2015-04-16 21:34:28.397 UTC,2015-04-17 05:26:52.843 UTC
2015-05-14 11:28:08.703 UTC,2015-05-14 11:35:10.110 UTC
2015-01-02 08:17:15.670 UTC,2015-01-05 11:37:09.470 UTC
2015-11-26 15:19:02.287 UTC,2015-11-26 15:28:39.923 UTC
2015-09-25 09:53:56.027 UTC,2015-09-25 10:37:09.283 UTC
2015-11-04 17:19:43.567 UTC,2015-11-04 17:25:42.583 UTC
2015-02-23 08:35:42.063 UTC,2015-02-23 08:41:47.920 UTC
2015-05-30 15:28:16.580 UTC,2016-04-13 09:46:36.527 UTC
2015-02-25 16:11:50.840 UTC,2015-02-25 16:13:53.877 UTC
2015-03-26 13:32:00.093 UTC,2015-03-26 13:54:14.780 UTC
2015-06-08 10:38:02.667 UTC,2015-06-08 10:44:58.607 UTC
2015-01-04 18:42:00.647 UTC,2015-01-04 18:48:46.347 UTC
2015-07-20 13:32:00.523 UTC,2015-07-20 13:42:12.370 UTC
2015-04-28 15:18:17.223 UTC,2015-11-24 18:15:34.270 UTC
2015-08-11 07:36:17.890 UTC,2015-08-11 07:59:18.753 UTC
2015-01-16 09:12:04.827 UTC,2015-01-16 15:00:56.270 UTC
2015-08-01 02:44:21.213 UTC,2015-08-01 03:04:16.173 UTC
2015-10-11 08:51:01.357 UTC,2015-10-11 09:07:32.150 UTC
2015-07-22 03:43:36.800 UTC,2015-07-22 04:01:49.123 UTC
2015-08-07 05:37:46.023 UTC,2015-08-07 05:51:38.270 UTC
2015-07-21 13:06:11.873 UTC,2015-07-21 13:33:51.523 UTC
2015-06-30 18:18:05.743 UTC,2015-07-01 16:07:21.260 UTC
2015-11-07 09:00:39.767 UTC,2015-11-07 09:17:43.807 UTC
2015-02-02 16:33:20.147 UTC,2015-02-02 16:49:05.270 UTC
2015-07-11 08:27:33.910 UTC,2016-04-08 00:16:55.103 UTC
2015-08-01 20:57:57.953 UTC,2015-08-01 21:32:30.403 UTC
2015-05-14 12:15:47.507 UTC,2015-05-25 09:19:14.593 UTC
2015-12-29 07:18:27.893 UTC,2015-12-29 08:50:57.133 UTC
2015-03-08 14:31:53.583 UTC,2015-03-22 05:04:26.137 UTC
2015-07-27 19:35:19.327 UTC,2015-07-27 21:47:25.190 UTC
2015-11-19 16:21:44.153 UTC,2015-11-19 16:32:11.447 UTC
2015-11-19 19:46:36.273 UTC,2015-11-23 16:37:37.367 UTC
2015-02-09 09:19:12.707 UTC,2015-02-09 09:29:44.793 UTC
2015-08-05 20:42:52.887 UTC,2015-08-05 20:49:24.417 UTC
2015-04-15 13:38:50.523 UTC,2015-04-15 13:53:12.820 UTC
2015-02-25 16:26:28.840 UTC,2015-02-26 20:35:37.053 UTC
2015-02-23 10:54:30.490 UTC,2015-02-23 11:10:15.147 UTC
2015-08-07 00:18:44.980 UTC,2015-08-07 17:32:31.190 UTC
2015-11-05 15:08:58.433 UTC,2015-11-05 15:15:53.913 UTC
2015-01-14 02:29:13.263 UTC,2016-02-21 09:07:17.627 UTC
2015-08-21 12:50:38.053 UTC,2015-08-21 12:59:35.190 UTC
2015-04-27 13:41:12.673 UTC,2015-04-27 17:36:47.597 UTC
2015-07-02 14:06:55.257 UTC,2016-04-12 11:38:00 UTC
2015-05-15 15:26:22.970 UTC,2015-05-15 15:33:26.307 UTC
2015-06-08 04:52:34.763 UTC,2016-01-14 11:29:43.357 UTC
2015-06-05 08:42:35.500 UTC,2015-06-05 08:47:47.857 UTC
2015-08-07 21:15:33.177 UTC,2015-08-07 21:21:43.450 UTC
2015-01-23 10:38:02.240 UTC,2015-01-23 10:44:54.153 UTC
2015-06-16 18:31:47.850 UTC,2015-06-16 19:07:29.530 UTC
2015-10-24 23:47:27.700 UTC,2015-10-25 00:05:36.713 UTC
2015-04-02 15:27:35.560 UTC,2015-04-02 15:47:28.373 UTC
2015-03-01 20:50:24.050 UTC,2015-03-01 20:55:42.563 UTC
2015-10-30 12:20:13.530 UTC,2015-10-30 12:36:52.027 UTC
2015-03-01 20:09:26.310 UTC,2015-03-01 20:35:20.260 UTC
2015-11-26 12:42:23.207 UTC,2015-11-26 12:49:39.073 UTC
2015-10-28 16:00:52.740 UTC,2015-10-28 20:22:40.190 UTC
2015-02-05 18:00:51.067 UTC,2015-02-05 20:39:26.773 UTC
2015-08-11 01:34:55.383 UTC,2015-08-11 01:50:15.907 UTC
2015-06-29 08:43:56.493 UTC,2015-06-29 08:57:19.330 UTC
2015-10-30 05:42:54.900 UTC,2015-10-30 06:03:58.330 UTC
2015-06-25 07:51:17.293 UTC,2015-06-25 09:28:12.497 UTC
2015-01-20 07:59:41.793 UTC,2015-04-14 04:04:34.813 UTC
2015-12-31 10:57:17.860 UTC,2015-12-31 23:25:07.667 UTC
2015-10-20 09:36:19.863 UTC,2016-03-15 14:31:56.520 UTC
2015-09-07 11:40:57.960 UTC,2015-09-07 12:03:09.483 UTC
2015-07-30 23:51:02.467 UTC,2015-07-31 00:05:43.890 UTC
2015-06-24 16:57:27.667 UTC,2015-06-24 17:04:03.933 UTC
2015-09-17 05:58:18.437 UTC,2015-09-17 08:19:20.967 UTC
2015-06-19 12:15:10.460 UTC,2015-06-19 12:22:11.363 UTC
2015-04-24 01:13:41.470 UTC,2015-04-24 01:17:47.050 UTC
2015-08-04 05:58:26.240 UTC,2015-08-04 06:03:34.373 UTC
2015-06-22 13:31:36.270 UTC,2015-06-22 13:37:05.217 UTC
2015-11-28 18:13:31.193 UTC,2015-11-30 21:33:25.087 UTC
2015-12-29 16:53:32.103 UTC,2015-12-29 17:00:59.907 UTC
2015-03-11 09:52:52.247 UTC,2015-03-11 10:00:28.547 UTC
2015-05-09 15:13:12.780 UTC,2015-05-09 15:28:27.590 UTC
2015-06-29 11:39:37.997 UTC,2015-06-29 11:47:25.647 UTC
2015-07-22 08:39:22.480 UTC,2015-07-22 08:49:19.233 UTC
2015-07-17 21:57:30.910 UTC,2015-07-17 22:02:46.230 UTC
2015-07-07 11:34:57.600 UTC,2015-07-07 11:40:30.530 UTC
2015-05-25 05:45:33.897 UTC,2015-05-25 05:57:09.407 UTC
2015-05-21 20:05:28.817 UTC,2015-05-21 20:10:33.997 UTC
2015-03-22 20:17:13.503 UTC,2015-03-22 20:37:45.613 UTC
2015-06-30 12:35:09.597 UTC,2015-06-30 12:51:57.370 UTC
2015-06-23 01:38:16.260 UTC,2015-06-23 01:56:46.617 UTC
2015-10-09 16:18:27.640 UTC,2015-10-09 17:50:09.927 UTC
2015-06-17 06:51:05.213 UTC,2015-06-17 14:30:17.053 UTC
2015-11-16 11:05:56.303 UTC,2015-11-16 11:11:51.083 UTC
2015-07-22 18:03:55.340 UTC,2015-07-22 18:08:57.947 UTC
2015-12-11 15:20:03.777 UTC,2015-12-13 13:51:18.957 UTC
2015-09-04 11:01:28.757 UTC,2015-09-04 11:17:11.363 UTC
2015-05-15 14:43:25.867 UTC,2015-05-15 20:09:00.463 UTC
2015-08-04 08:39:08.640 UTC,2015-08-04 08:54:43.743 UTC
2015-03-03 14:01:09.340 UTC,2015-03-03 14:25:07.747 UTC
2015-12-22 09:03:42.487 UTC,2015-12-22 09:24:25.713 UTC
2015-09-04 11:45:03.197 UTC,2015-09-04 12:15:51.367 UTC
2015-03-14 14:30:45.217 UTC,2015-04-09 20:24:15.277 UTC
2015-07-06 04:35:36.243 UTC,2015-07-06 04:44:31.033 UTC
2015-11-03 16:14:40.513 UTC,2015-11-03 16:21:00.510 UTC
2015-09-29 12:21:18.677 UTC,2015-09-29 12:28:52.987 UTC
2015-02-17 21:48:36.230 UTC,2015-02-17 22:03:58.027 UTC
2015-10-28 14:37:56.767 UTC,2015-10-28 14:50:53.937 UTC
2015-01-19 09:19:48.253 UTC,2015-01-19 11:53:56.867 UTC
2015-07-01 20:32:04.083 UTC,2015-07-01 20:40:11.317 UTC
2015-08-18 19:30:43.117 UTC,2015-08-18 19:44:22.367 UTC
2015-11-10 20:32:25.293 UTC,2015-11-10 20:43:49.783 UTC
2015-07-15 11:01:50.220 UTC,2015-07-15 11:13:15.697 UTC
2015-04-15 13:07:40.373 UTC,2015-04-15 14:24:09.203 UTC
2015-02-03 10:44:03.527 UTC,2015-02-03 11:08:25.710 UTC
2015-09-09 10:10:25.803 UTC,2015-09-09 11:08:33.047 UTC
2015-11-14 17:55:30.387 UTC,2015-11-18 08:32:27.497 UTC
2015-12-12 18:22:17.103 UTC,2015-12-12 18:37:18.523 UTC
2015-02-05 07:50:36.333 UTC,2016-03-02 07:13:54.827 UTC
2015-02-07 20:30:53.963 UTC,2015-02-07 20:42:04.197 UTC
2015-02-21 15:33:07.727 UTC,2015-02-21 15:44:20.907 UTC
2015-12-28 11:13:36.333 UTC,2015-12-28 15:51:48.033 UTC
2015-01-30 13:23:08.843 UTC,2015-01-30 13:48:51.653 UTC
2015-06-28 00:31:57.603 UTC,2015-06-28 00:37:08.717 UTC
2015-03-12 11:21:19.543 UTC,2015-03-12 11:34:33.607 UTC
2015-12-14 06:30:19.527 UTC,2015-12-14 06:59:44.610 UTC
2015-06-25 06:40:46.290 UTC,2015-07-06 10:16:16.230 UTC
2015-07-06 11:01:55.113 UTC,2015-07-11 12:49:12.463 UTC
2015-09-09 12:30:30.483 UTC,2015-09-09 13:08:13.097 UTC
2015-02-03 07:28:54.357 UTC,2015-02-03 07:56:01.740 UTC
2015-10-02 03:14:02.017 UTC,2016-02-18 07:23:25.547 UTC
2015-03-16 20:24:49.630 UTC,2015-03-16 20:30:52.510 UTC
2015-02-05 19:32:14.147 UTC,2015-02-06 08:33:40.247 UTC
2015-11-16 21:34:11.103 UTC,2015-11-16 21:38:14.340 UTC
2015-07-11 09:19:12.537 UTC,2015-07-11 12:05:42.360 UTC
2015-04-17 18:12:25.113 UTC,2015-04-17 18:44:48.517 UTC
2015-07-11 06:59:06.210 UTC,2015-07-11 07:41:39.847 UTC
2015-01-05 17:10:09.963 UTC,2015-01-05 17:53:05.570 UTC
2015-04-23 06:57:32.503 UTC,2015-04-24 16:09:08.310 UTC
2015-08-27 17:26:16.037 UTC,2015-11-27 20:26:55.843 UTC
2015-04-02 21:53:20.173 UTC,2015-04-02 22:28:04.387 UTC
2015-03-13 17:01:13.317 UTC,2015-03-13 19:27:00.740 UTC
2015-12-02 13:30:41.377 UTC,2015-12-02 13:52:52.460 UTC
2015-08-04 06:45:21.697 UTC,2015-08-04 07:07:09.610 UTC
2015-12-28 17:38:25.810 UTC,2015-12-28 18:45:53.527 UTC
2015-09-29 14:56:06.547 UTC,2015-09-29 15:02:33.037 UTC
2015-09-28 21:31:23.110 UTC,2015-09-28 21:38:22.650 UTC
2015-01-18 19:23:47.717 UTC,2015-01-18 19:28:58.550 UTC
2015-04-10 13:25:33.863 UTC,2015-04-10 13:31:21.267 UTC
2015-05-12 12:53:32.217 UTC,2015-05-18 14:04:43.447 UTC
2015-09-10 14:09:10.567 UTC,2015-09-10 14:23:12.957 UTC
2015-07-21 13:38:42.057 UTC,2015-07-21 13:59:32.443 UTC
2015-08-17 10:07:40.357 UTC,2015-08-17 11:20:59.110 UTC
2015-01-06 10:15:51.793 UTC,2015-01-06 10:17:39.190 UTC
2015-10-03 12:59:04.220 UTC,2015-10-03 13:04:10.823 UTC
2015-03-18 15:39:48.303 UTC,2015-03-18 15:53:56.450 UTC
2015-07-08 12:07:52.023 UTC,2015-11-28 06:50:36.283 UTC
2015-12-05 23:39:52.237 UTC,2015-12-05 23:50:19.913 UTC
2015-05-22 05:48:58.673 UTC,2015-05-22 06:06:51.200 UTC
2015-01-16 16:37:09.007 UTC,2015-01-29 03:16:07.750 UTC
2015-10-20 11:19:37.073 UTC,2015-10-20 11:37:32.603 UTC
2015-04-29 11:36:37.193 UTC,2015-04-29 11:45:03.047 UTC
2015-01-13 13:53:55.440 UTC,2015-02-08 02:56:55.073 UTC
2015-07-09 05:24:53.420 UTC,2015-07-09 06:04:42.517 UTC
2015-05-30 09:23:39.550 UTC,2015-05-30 09:30:58.377 UTC
2015-11-23 06:42:59.830 UTC,2015-11-23 07:13:37.047 UTC
2015-08-10 00:13:54.007 UTC,2015-08-10 01:24:57.203 UTC
2015-05-20 13:47:29.353 UTC,2015-05-20 13:58:18.443 UTC
2015-12-30 14:42:25.577 UTC,2015-12-31 15:37:25.133 UTC
2015-05-16 08:54:38.907 UTC,2016-03-11 06:46:23.430 UTC
2015-11-23 16:02:20.373 UTC,2015-11-23 16:13:41.303 UTC
2015-05-18 07:59:46.037 UTC,2016-04-25 14:01:54.170 UTC
2015-02-22 08:05:08.433 UTC,2015-02-22 08:06:01.187 UTC
2015-01-09 01:30:26.950 UTC,2015-01-09 01:36:25.387 UTC
2015-09-11 01:35:00.590 UTC,2015-09-11 01:41:08.590 UTC
2015-01-26 01:41:25.433 UTC,2015-01-26 01:46:59.320 UTC
2015-05-30 00:53:43.873 UTC,2015-05-30 01:10:08.410 UTC
2015-03-03 15:40:38.627 UTC,2016-04-29 07:49:38.807 UTC
2015-07-01 09:27:39.163 UTC,2015-07-01 14:51:51.560 UTC
2015-01-10 16:36:46.130 UTC,2015-01-10 17:45:50.067 UTC
2015-05-19 14:23:01.770 UTC,2015-05-19 14:30:15.303 UTC
2015-05-20 11:31:18.423 UTC,2015-05-22 08:10:12.873 UTC
2015-01-12 05:24:22.230 UTC,2015-01-12 05:30:05.460 UTC
2015-01-06 11:56:58.070 UTC,2015-01-06 12:11:01.280 UTC
2015-05-21 04:47:28.337 UTC,2015-05-21 04:59:48.017 UTC
2015-01-04 09:06:19.127 UTC,2015-01-04 09:12:33.470 UTC
2015-04-24 13:10:49.030 UTC,2015-04-29 06:49:30.063 UTC
2015-04-15 11:03:56.160 UTC,2015-04-15 15:02:14.900 UTC
2015-04-18 03:48:03 UTC,2015-04-18 03:56:47.513 UTC
2015-12-08 05:02:06.803 UTC,2016-01-08 18:33:41.880 UTC
2015-03-24 16:35:17.253 UTC,2015-03-24 16:48:33.010 UTC
2015-06-08 06:38:49.753 UTC,2015-06-08 08:03:02.833 UTC
2015-09-03 15:18:20.730 UTC,2015-09-03 15:25:09.133 UTC
2015-04-15 03:55:09.840 UTC,2015-05-14 15:52:59.103 UTC
2015-08-24 00:59:32.437 UTC,2015-08-24 02:58:09.973 UTC
2015-06-14 09:37:03.800 UTC,2016-04-16 13:27:14.690 UTC
2015-04-16 14:28:30.227 UTC,2015-04-16 16:37:08.967 UTC
2015-05-11 02:54:39.857 UTC,2015-05-11 04:05:56.987 UTC
2015-04-10 11:06:32.183 UTC,2015-04-11 11:06:45.757 UTC
2015-06-26 19:28:13.977 UTC,2015-06-26 20:50:26.967 UTC
2015-02-18 11:55:28.147 UTC,2015-12-01 12:41:13.413 UTC
2015-03-26 05:44:50.140 UTC,2015-03-28 05:40:10.603 UTC
2015-09-22 00:32:53.137 UTC,2015-09-22 01:05:18.997 UTC
2015-02-24 20:17:41.133 UTC,2016-01-19 21:49:54.733 UTC
2015-11-06 19:03:21.577 UTC,2015-11-06 19:09:59.630 UTC
2015-10-08 07:22:20.427 UTC,2015-10-08 08:03:11.037 UTC
2015-04-04 03:09:13.963 UTC,2015-04-04 03:17:30.580 UTC
2015-09-14 07:26:24.357 UTC,2015-09-14 07:39:24.867 UTC
2015-09-11 06:46:47.683 UTC,2015-09-11 07:17:35.717 UTC
2015-03-29 11:58:05.603 UTC,2015-03-29 12:11:37.147 UTC
2015-12-13 11:40:15.137 UTC,2015-12-13 11:46:20.327 UTC
2015-09-15 14:15:49.167 UTC,2015-09-16 02:38:35.053 UTC
2015-06-02 15:05:19.763 UTC,2015-06-03 17:17:47.690 UTC
2015-10-06 15:27:27.820 UTC,2015-10-06 15:37:06.223 UTC
2015-12-24 13:44:50.527 UTC,2015-12-25 06:21:01.620 UTC
2015-07-24 21:17:55.663 UTC,2015-07-25 05:02:59.143 UTC
2015-06-20 15:48:13.703 UTC,2015-06-21 08:42:52.147 UTC
2015-02-16 02:58:36.650 UTC,2015-02-16 03:11:31.380 UTC
2015-08-20 19:21:39.083 UTC,2015-08-20 19:26:59.927 UTC
2015-11-03 15:00:13.920 UTC,2015-11-03 15:05:22.360 UTC
2015-08-29 21:08:28.963 UTC,2015-08-29 21:21:52.393 UTC
2015-10-07 09:45:17.513 UTC,2015-10-07 09:52:04.277 UTC
2015-06-03 22:13:06.223 UTC,2015-06-04 14:40:05.540 UTC
2015-05-01 20:11:17.113 UTC,2015-05-02 12:34:40.090 UTC
2015-05-21 01:55:04.093 UTC,2015-05-21 02:22:13.400 UTC
2015-04-28 13:09:15.077 UTC,2015-04-30 05:09:40.753 UTC
2015-11-02 05:38:42.663 UTC,2015-11-02 06:12:16.507 UTC
2015-10-08 02:03:35.727 UTC,2015-10-08 02:07:27.013 UTC
2015-05-06 05:50:42.587 UTC,2015-05-06 05:56:15.627 UTC
2015-12-10 11:55:34.907 UTC,2015-12-10 12:02:14.820 UTC
2015-03-01 14:21:07.117 UTC,2015-03-01 14:26:12.377 UTC
2015-05-31 15:43:16.720 UTC,2015-05-31 23:02:13.723 UTC
2015-06-10 20:02:18.943 UTC,2015-06-11 05:26:39.800 UTC
2015-08-20 08:41:30.673 UTC,2015-08-20 08:46:56.007 UTC
2015-12-22 15:05:27.817 UTC,2015-12-23 00:43:23.683 UTC
2015-02-14 19:40:18.457 UTC,2015-02-14 19:57:09.150 UTC
2015-08-01 18:35:52.110 UTC,2015-08-01 18:55:10.333 UTC
2015-10-02 21:50:37.980 UTC,2015-10-05 16:22:15.890 UTC
2015-06-18 06:28:44.287 UTC,2015-06-22 19:00:53.020 UTC
2015-03-23 20:09:30.940 UTC,2015-03-23 20:16:05.320 UTC
2015-02-17 22:49:48.040 UTC,2015-02-17 23:01:22.277 UTC
2015-05-09 19:15:57.023 UTC,2015-05-11 05:11:19.847 UTC
2015-10-21 11:58:41.447 UTC,2015-10-21 12:04:51.820 UTC
2015-07-23 09:00:15.420 UTC,2015-07-23 14:40:37.343 UTC
2015-06-19 15:30:32.353 UTC,2015-06-19 15:53:29.510 UTC
2015-12-04 03:52:04.740 UTC,2015-12-04 03:53:40.957 UTC
2015-07-24 13:59:10.973 UTC,2015-07-24 14:02:39.353 UTC
2015-09-26 11:45:35.633 UTC,2015-09-26 12:01:12.007 UTC
2015-06-14 13:15:08.917 UTC,2015-06-14 13:21:12.553 UTC
2015-05-27 00:48:49.680 UTC,2015-05-27 01:05:24.190 UTC
2015-02-06 08:14:54.737 UTC,2015-02-06 08:19:58.303 UTC
2015-06-22 22:44:47.387 UTC,2015-06-24 21:15:22.747 UTC
2015-02-16 06:24:53.300 UTC,2015-02-16 06:36:06.033 UTC
2015-08-24 10:28:07.263 UTC,2015-08-24 11:17:53.073 UTC
2015-07-29 17:21:14.197 UTC,2015-07-29 17:28:55.123 UTC
2015-10-24 16:43:46.757 UTC,2015-10-24 16:48:47.190 UTC
